"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Country-wise Workers' Remittances","31-Jan-2014","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1246","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1384.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1130.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1348","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1284.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1240.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1404.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1166.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1185.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1215.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1119.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1028.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2013","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1089.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1134.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1017.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1365.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1135.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1259","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1204.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1117.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1192.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1141","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1143.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","29-Feb-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1156.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2012","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1110.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1085.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","924.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1017.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","890.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1310.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1096.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1104.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1049.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1030.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","1052.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","845.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2011","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","826.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","863.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","926.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","855.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","922.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","933.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","791.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","841.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","757.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","755.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","763.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","589","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2010","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","667.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","697.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","742.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","758.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","806.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","780.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","744.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","735.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","720.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","697.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","739.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","641.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2009","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","637.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","673.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","620.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","466.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","660.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","592.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","627.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","547.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","584.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","590.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","602.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","29-Feb-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","502.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2008","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","557.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","479.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","505.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","580.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","516.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","489.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","495.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","505.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","538","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","513.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","520.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","457.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2007","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","391.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","475.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","448.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","410.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","421.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","434.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","377","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","463.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","506.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","401.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","423.6","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","358.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2006","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","391.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","371.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","308.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","372.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","341.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","348.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","313.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","359","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","358.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","401","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","443.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","339.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2005","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","321.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","336.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","291.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","334.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","312.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","339.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","330.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","355","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","306","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","335.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","329.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","29-Feb-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","289.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2004","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","382.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","385.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","253.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","328.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","318.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","280.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","307.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","363.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","336.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","306.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","356.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","342.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2003","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","383.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","363.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","353.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","377.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","353","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","392.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","307.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","268.5","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","255.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Apr-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","238.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Mar-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","227.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","28-Feb-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","236.3","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jan-2002","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","180.8","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Dec-2001","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","193.2","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Nov-2001","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","260.1","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Oct-2001","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","188.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Sep-2001","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","158.4","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Aug-2001","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","96.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-Jul-2001","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","84.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","30-Jun-2001","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","85.9","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
"Country-wise Workers' Remittances","31-May-2001","TS_GP_BOP_WR_M.WR0340",". Total (I+II)","78.7","Million USD","Normal","","340","Total inflow of Workers' Remittances in Pakistan."
